AC,CALI,DEN,GR,NEU,RDEP,RMED
61.5851,9.7982,2.5735,7.113,8.093,4.5258,4.0213
61.6254,10.2694,2.5623,5.9888,7.8572,4.377,4.0195
62.1941,10.3184,2.5596,8.6229,8.1843,4.2492,4.0152
62.5506,10.381,2.5631,8.578,7.441,4.1482,4.0169
62.4277,10.3454,2.5661,6.2705,8.2496,4.0014,4.0124
62.4097,9.7778,2.5567,6.2705,7.6442,3.879,3.9932
64.1703,9.7143,2.536,8.4059,8.7101,3.8294,3.9785
65.7812,9.8018,2.5287,8.7407,10.8231,3.7915,3.9785
65.4735,9.8095,2.5258,5.7638,10.7267,3.7211,3.9726
65.6187,9.8999,2.5182,5.42,8.0842,3.6672,3.9517
65.5948,10.1395,2.4991,5.7909,9.4379,3.6504,3.8891
65.5475,10.1905,2.492,8.0258,10.6985,3.6279,3.6771
65.5862,10.3328,2.5049,5.818,9.2376,3.5796,3.4411
65.7175,10.38,2.5103,6.2705,8.864,3.5501,3.3485
65.8153,9.9856,2.5219,6.2705,8.9194,3.5148,3.3087
72.2457,10.2704,2.5374,6.2344,10.4624,3.4884,3.2605
65.5974,9.9048,2.5482,5.3747,8.6982,3.409,3.2405
64.3594,10.0,2.5492,5.3747,7.3681,3.192,3.2372
64.3411,10.0558,2.531,6.4236,9.4781,3.0978,3.2341
64.4438,10.0,2.5219,6.9861,10.2077,3.0802,3.2446
64.4904,10.0,2.5277,5.3747,11.6772,3.078,3.2518
64.4336,10.1326,2.5312,8.0621,10.5274,3.074,3.2621
65.1931,10.381,2.5282,8.0621,9.0659,3.0695,3.2724
65.5247,10.2857,2.5219,7.7734,9.5333,3.0663,3.3003
65.8987,10.2857,2.5288,5.6647,8.4606,3.0577,3.3172
66.2573,10.0588,2.5369,5.3747,9.2349,3.0511,3.6275
66.0238,9.8375,2.5403,6.0077,10.3025,3.1014,3.8183
65.3315,9.8306,2.5364,7.1663,9.9393,3.2304,3.8319
65.4186,9.9048,2.5436,7.1663,10.6126,3.3152,3.8336
65.1564,10.096,2.5464,5.3747,8.0654,3.3885,3.8455
64.8915,10.381,2.5282,6.0619,5.4515,3.563,3.8616
64.1682,10.4078,2.5321,5.1219,5.4022,3.7969,3.9129
63.8131,10.4003,2.5491,7.336,5.7033,3.9704,4.1951
62.7666,10.1369,2.5718,6.8304,5.4864,4.1688,4.5576
61.1754,9.8883,2.6058,6.5798,4.9973,4.2822,4.787
60.8902,9.619,2.6184,8.3442,5.4031,4.473,4.965
61.0872,9.619,2.6234,7.1663,5.9922,4.7163,5.1525
60.3215,9.619,2.6328,6.3766,4.2748,5.0414,5.5196
60.0752,9.619,2.6312,6.4713,4.3954,5.4501,5.8442
60.1469,9.619,2.6249,7.3537,4.6469,5.844,5.9524
60.1132,9.619,2.6219,8.1354,4.3357,6.057,6.0622
60.2286,9.8508,2.6145,5.3747,5.119,6.0795,6.1244
60.3734,9.9951,2.6038,9.623,5.1748,6.0995,6.1607
60.3202,10.0952,2.597,7.712,4.6513,6.0946,6.1368
60.5751,10.002,2.6044,6.2705,5.8897,6.0813,6.23
60.4531,9.6684,2.602,6.702,5.3834,6.0838,6.4463
60.6762,9.5255,2.5991,6.2705,5.0455,6.2346,6.8045
59.4539,9.8141,2.6075,5.3314,5.9822,6.2884,7.0439
59.8832,10.0,2.6095,4.6198,4.5709,6.2753,7.1646
59.0674,10.0,2.619,7.0688,4.2275,6.323,7.1678
59.17,9.9736,2.6405,8.7716,4.5958,6.7892,7.3018
58.6161,9.5077,2.6499,6.2705,4.491,7.1979,7.3067
58.4327,9.5238,2.6618,8.6902,4.8268,7.1837,7.6053
58.7103,9.5238,2.6675,5.7198,4.9584,7.1563,7.7414
57.6743,9.619,2.6513,7.05,5.6195,7.1622,7.7435
58.9585,9.7419,2.6384,8.0039,5.2699,7.1708,7.7435
59.2849,9.9237,2.6235,8.0621,5.4212,7.2071,7.8043
58.4422,9.4595,2.623,8.0621,5.8133,7.1896,7.8982
58.3475,9.5601,2.6252,6.7823,5.8396,7.3506,7.7048
58.341,9.7815,2.6284,8.9579,4.4472,7.4402,7.6974
58.912,9.9258,2.6391,8.9579,5.3576,7.3816,7.702
58.1389,10.0,2.6297,5.6621,4.586,7.3759,7.6952
58.0939,10.0,2.6175,5.5996,4.7037,7.3519,7.7043
58.1985,10.0,2.6152,8.3294,5.1762,7.3285,7.7182
58.1133,9.9048,2.6215,5.6267,4.2333,7.3071,7.7124
57.7193,9.7531,2.6206,5.5571,4.1262,7.3725,7.7574
57.5986,9.4879,2.631,6.2705,4.7591,7.5012,8.1719
57.5319,9.8552,2.6506,4.7899,4.1824,7.6768,8.9835
59.3546,9.5238,2.6612,5.4189,3.8018,7.8562,9.1566
65.731,9.5238,2.6673,7.4231,3.6598,8.0734,9.1652
58.9698,9.4286,2.6658,6.1671,3.1257,8.2799,9.17
52.1875,9.4286,2.671,8.4516,3.6383,8.3577,9.1551
59.4491,9.4286,2.6813,6.8155,3.5406,8.3268,9.2332
57.3502,9.4286,2.6887,8.1362,4.0317,8.344,9.1814
57.3437,9.5521,2.6886,8.4494,3.1804,8.3242,8.938
57.3289,9.7143,2.6727,6.4116,4.2004,8.26,8.56
57.3762,9.8024,2.6573,9.4393,4.2021,8.132,8.163
57.3441,9.9048,2.6562,7.2061,4.1018,7.9767,7.8363
56.3864,9.7639,2.6429,6.2832,3.939,7.5564,7.7164
56.7053,9.4286,2.6259,6.2777,4.4749,6.9475,7.5106
56.8543,9.4286,2.6264,5.7603,5.5101,6.3051,6.7229
59.5811,9.5421,2.6309,5.4777,4.5381,6.2399,6.0462
60.4964,10.0,2.6263,9.0533,5.4704,6.2021,5.9356
61.4032,9.8917,2.6302,8.1233,6.3519,6.2092,5.9774
62.8752,9.6031,2.6345,8.9579,6.8541,6.2821,6.1035
62.6852,9.619,2.6395,7.1663,6.3532,6.472,6.3188
60.6142,9.6775,2.6441,8.2659,4.4326,6.846,6.8753
60.2551,9.8218,2.643,9.9412,4.8221,7.0621,7.5768
59.8769,9.9048,2.6409,5.0559,5.3867,7.16,7.8068
58.3082,9.9048,2.643,8.8153,5.3167,7.1775,7.8469
57.8463,9.969,2.6516,9.2702,4.7687,7.182,7.8341
58.2969,9.9098,2.6603,9.3446,5.1422,7.3608,7.8095
64.7703,9.4567,2.6482,8.4286,4.8129,7.5301,7.7322
57.2225,9.5238,2.6362,7.9738,5.3439,7.5415,7.5328
57.1594,9.5238,2.6415,7.7704,5.4332,7.4798,7.3413
57.2461,9.5476,2.6413,5.5987,5.026,7.3273,7.2833
58.0077,9.619,2.6251,6.2705,5.9655,7.0575,7.2772
57.8364,9.619,2.6225,6.7727,5.4065,6.8895,7.2251
58.1318,9.5433,2.6329,6.6375,5.5059,6.5953,6.7295
59.6605,9.4286,2.6405,8.0621,6.4006,6.0278,6.2174
60.0243,9.4286,2.6485,8.8015,5.9484,5.8597,6.0627
60.6631,9.5562,2.6409,8.6528,5.8771,5.9834,6.0416
61.5383,9.619,2.6324,9.5952,5.1857,6.0519,6.039
60.0225,9.619,2.633,7.5993,5.0778,6.1191,6.0966
59.9581,9.619,2.6399,9.06,5.2093,6.1264,6.1776
59.5833,9.5808,2.6491,9.4944,4.8368,6.452,6.5782
58.2868,9.4365,2.6556,8.1371,4.6742,6.5806,7.2888
57.5677,9.4286,2.6513,7.9392,4.601,6.6,6.8656
57.8223,9.4286,2.6465,6.4142,4.4988,6.6167,6.6836
57.2332,9.4286,2.637,7.7172,4.8227,6.6262,6.5533
57.5298,9.4286,2.6291,4.5205,4.0589,6.6099,6.5275
57.5858,9.4286,2.6374,5.3892,4.4467,6.5687,6.3223
59.1796,9.4286,2.638,9.8473,5.4526,6.5418,5.8955
60.2656,9.3788,2.6402,8.0223,5.5211,6.4313,5.7364
61.4271,9.3333,2.6424,6.2705,5.6793,5.9941,5.7134
61.8307,9.3859,2.6169,6.2705,6.6468,5.5961,5.6747
61.6694,9.4286,2.5953,6.2102,6.6007,5.3991,5.6194
61.4853,9.4286,2.5986,5.3747,6.4732,5.3793,5.6149
61.9791,9.4286,2.6151,5.4622,5.5142,5.3708,5.6105
61.8262,9.4286,2.6198,6.8195,6.6765,5.3515,5.5882
61.5461,9.4286,2.6113,8.7287,6.4154,5.3499,5.5421
61.6296,9.4286,2.6054,8.8945,7.1059,5.388,5.4721
59.6125,9.4436,2.612,9.5703,6.7331,5.5177,5.8681
59.5283,9.5238,2.6166,9.2685,6.4545,5.6374,6.0384
59.6495,9.5238,2.6172,5.492,6.85,5.6932,6.0511
59.7315,9.5238,2.6107,9.8537,7.0503,5.6999,6.0511
59.5869,9.5238,2.6039,7.4742,6.765,5.6487,6.0561
60.5143,9.5238,2.6087,6.6896,6.5886,5.678,6.0822
60.2498,9.5238,2.6144,7.616,7.1188,5.7857,6.3387
60.3787,9.5238,2.6169,6.9551,5.974,5.9872,6.5703
60.2663,9.5238,2.6229,10.8954,6.0735,6.1777,6.5932
60.2495,9.5238,2.6321,7.535,5.3693,6.208,6.6077
59.4829,9.4944,2.6279,9.364,4.5858,6.2593,6.4118
58.6021,9.4286,2.6185,7.7476,5.1855,6.3203,6.2562
58.0631,9.4286,2.623,7.1663,5.4844,6.0828,6.1584
58.8195,9.51,2.6331,9.4633,4.5889,5.5874,5.8908
59.2322,9.5238,2.6412,9.6206,5.4751,4.8681,5.4348
60.6885,9.5238,2.6189,6.7856,6.8853,4.4192,5.2333
60.6376,9.5238,2.5927,7.3452,6.5706,4.4071,5.2037
60.9534,9.5238,2.5725,7.0904,6.4252,4.4052,5.1297
63.2111,9.5238,2.5593,6.1459,6.5456,4.2747,4.8453
64.5688,9.5238,2.5423,8.0133,7.3937,4.06,4.2251
65.2475,9.619,2.5402,8.1325,8.9206,3.8572,3.6017
65.2812,9.712,2.5385,6.2922,8.8058,3.751,3.5791
65.0403,9.619,2.5336,8.0621,7.5938,3.7092,3.5791
65.0741,9.6196,2.5369,6.276,9.9343,3.6078,3.5771
64.5765,9.6647,2.5481,7.633,9.3603,3.5188,3.5877
64.8844,9.6225,2.5502,5.4718,9.4479,3.5238,3.6172
64.5551,9.7143,2.5601,7.0745,7.926,3.5512,3.6437
64.5604,9.7143,2.5777,6.3895,7.7612,3.5984,3.6805
64.5858,9.7143,2.5811,8.0621,7.5467,3.6292,3.7214
64.0167,9.8095,2.5719,9.5939,8.7387,3.6609,3.7496
63.7057,9.8095,2.5545,8.2624,7.7513,3.6887,3.814
63.7272,9.8095,2.5495,7.9484,6.6977,3.7074,3.8158
64.2608,9.8095,2.5589,7.7415,7.8967,3.7033,3.7941
63.9745,9.8095,2.5624,5.7973,8.4306,3.7149,3.7634
63.3651,9.8095,2.5653,6.8575,7.1375,3.7103,3.7527
63.0332,9.8095,2.5679,6.7744,7.2397,3.6252,3.7422
63.2631,9.8095,2.5709,8.3285,7.6894,3.5595,3.699
63.4118,9.8095,2.5573,8.1776,7.7672,3.5623,3.6533
63.5417,9.8095,2.541,7.3443,8.6811,3.5621,3.6225
63.7432,9.7143,2.5493,8.5135,8.5738,3.5593,3.6113
63.01,9.7143,2.5662,7.8498,8.733,3.5635,3.6113
62.3317,9.7143,2.5722,5.6238,9.2967,3.5785,3.7538
62.4639,9.7143,2.5717,5.56,7.7906,3.5743,3.9286
62.5349,9.7143,2.5674,6.3377,8.3559,3.6094,3.9841
62.5653,9.7143,2.5698,6.692,7.4695,3.7338,3.9996
62.2772,9.619,2.5813,5.9814,8.793,3.9724,4.0475
62.1551,9.619,2.592,7.1663,7.1043,4.0676,4.081
62.9935,9.619,2.6057,7.1663,6.814,4.074,4.1273
62.5929,9.619,2.6091,7.1663,7.2316,4.1224,4.1557
62.6278,9.5618,2.6178,9.1385,6.4529,4.1592,4.1699
62.1152,9.532,2.6159,8.0621,7.2702,4.1697,4.364
62.1051,9.5238,2.5998,8.9579,6.0652,4.1769,4.638
61.6459,9.5238,2.5927,8.9579,6.5916,4.2013,4.8599
61.8602,9.5238,2.6009,8.4737,6.3378,4.2217,4.8788
61.9531,9.5238,2.5982,7.2118,6.0857,4.251,4.8921
60.6047,9.5238,2.5986,6.746,5.5347,4.2965,4.978
59.5898,9.4286,2.6129,8.9579,5.8747,4.363,5.0374
58.5294,9.4286,2.6125,8.9579,5.154,4.4017,5.0531
58.2807,9.4319,2.6059,7.1978,5.4437,4.4606,5.0786
57.9303,9.4714,2.6153,8.5551,5.0811,4.5332,5.1478
57.5461,9.4286,2.6219,4.5376,4.7,4.5767,5.2458
57.8296,9.4286,2.6275,6.9349,4.584,4.5219,5.3188
58.0852,9.4377,2.6156,8.0621,4.8159,4.4136,5.294
59.7973,9.5238,2.5867,9.1565,5.8509,4.3241,5.1772
60.5344,9.5238,2.5817,7.5049,6.422,4.2796,5.0635
62.412,9.5238,2.5836,9.8537,6.8764,4.2614,4.8105
63.8413,9.5238,2.5784,8.2021,8.3565,4.2485,4.5471
63.7419,9.5238,2.5808,9.5593,7.3162,4.2376,4.4209
63.8013,9.6013,2.5889,8.4566,7.872,4.1964,4.3267
63.2451,9.5906,2.6008,8.7847,7.0509,4.0361,4.163
63.9255,9.5984,2.6123,7.1663,8.9693,3.8623,4.0485
62.9472,9.5238,2.6075,7.1663,8.377,3.726,3.926
61.6605,9.619,2.5957,7.8408,8.2363,3.6827,3.8838
60.7091,9.619,2.5843,9.2147,7.1512,3.6412,3.8494
60.1719,9.619,2.5838,7.2643,7.149,3.5932,3.7939
59.9985,9.619,2.5912,9.1438,6.8733,3.5532,3.6944
60.0372,9.619,2.5957,9.5781,5.5209,3.5344,3.6189
59.5906,9.619,2.6016,6.7469,8.6374,3.5332,3.6362
59.2703,9.5869,2.6117,11.6453,8.9383,3.5621,3.6878
58.9742,9.5238,2.6249,11.6453,8.5541,3.6331,3.7117
58.639,9.5238,2.6139,8.8656,8.2734,3.713,3.7647
58.5404,9.5238,2.5964,8.7479,7.7975,3.7316,3.8246
59.9399,9.5238,2.5954,6.8098,7.3264,3.7787,3.8766
60.6556,9.5238,2.5988,8.7243,8.2467,3.8491,3.8868
61.2701,9.5238,2.5902,9.4701,8.7111,3.8988,3.8475
62.6347,9.6137,2.5847,8.1128,8.577,3.9064,3.7748
64.294,9.6627,2.591,6.7556,8.0464,3.8833,3.6728
66.5028,9.7143,2.5921,8.0149,8.5625,3.8441,3.6048
66.733,9.7143,2.5917,7.1462,9.173,3.7805,3.5785
66.6073,9.7143,2.59,6.2845,5.1153,3.7252,3.5083
66.0943,9.7143,2.5926,7.9939,6.0364,3.6368,3.3693
65.4196,9.7143,2.5931,7.2276,3.6155,3.5318,3.3108
65.9084,9.7143,2.5802,9.45,4.8929,3.4784,3.361
66.1083,9.7143,2.5739,10.6917,4.2816,3.4926,3.4059
66.4925,9.7143,2.5732,7.2577,5.5356,3.5929,3.4791
66.9064,9.7143,2.5628,8.2318,4.248,3.731,3.5958
66.4283,9.7143,2.5621,7.1221,5.0518,3.8035,3.7358
65.6367,9.7143,2.5824,9.8537,4.6964,3.8341,3.8958
63.1721,9.7143,2.6018,9.2803,5.2566,3.8501,4.0171
59.8145,9.6995,2.6032,8.5406,4.8264,3.9087,4.0938
58.8373,9.619,2.6008,8.6727,5.4536,4.0815,4.1535
59.2743,9.619,2.6034,8.9579,4.5859,4.2857,4.2303
60.681,9.619,2.5959,8.9579,4.8897,4.3256,4.3163
61.4789,9.619,2.5874,9.467,4.8234,4.3597,4.4121
62.475,9.619,2.5966,8.7169,5.1991,4.4191,4.5158
62.6998,9.619,2.6082,6.477,4.5916,4.5026,4.6087
62.2726,9.619,2.6102,9.8537,5.2087,4.6,4.8006
60.4673,9.619,2.6067,10.5019,5.1013,4.6666,5.029
60.8613,9.619,2.6173,11.9808,5.568,4.7545,5.2838
60.265,9.5238,2.6261,12.2664,5.0209,4.8189,5.3964
59.3871,9.5238,2.6267,10.9091,4.9408,4.9343,5.4879
60.232,9.5238,2.6292,12.5411,4.7806,5.1285,5.7343
60.0847,9.5238,2.6263,11.7782,5.91,5.2339,5.9117
58.7859,9.5238,2.6195,11.9738,6.5806,5.2821,5.9454
57.4608,9.6078,2.6138,8.5914,8.0476,5.3683,6.0039
57.4531,9.7143,2.603,12.5275,6.7884,5.2118,6.0445
57.4246,9.7143,2.601,9.509,6.6378,5.0694,5.9517
60.0295,9.7143,2.6098,11.0019,7.7919,4.959,5.6757
63.0909,9.7143,2.6158,10.0085,8.0399,4.8958,5.3017
63.0938,9.7143,2.6169,10.3396,8.9858,4.8184,5.1021
62.533,9.7143,2.6129,11.5963,8.9094,4.7506,5.0078
62.5697,9.7143,2.6043,9.8756,7.3604,4.5895,4.7468
62.64,9.7143,2.6028,8.9527,9.2504,4.3602,4.4267
62.6722,9.7143,2.605,9.9508,8.8223,4.1463,4.1882
62.6692,9.7143,2.6092,9.8537,7.8155,4.0398,4.0676
63.56,9.7143,2.62,10.8361,8.7295,3.9504,3.9887
63.4913,9.8095,2.6258,13.3231,9.0386,3.8731,3.9267
63.6661,9.8095,2.6182,13.7185,8.8567,3.8347,3.8846
64.6021,9.8095,2.5993,11.0854,8.9992,3.8058,3.8195
64.9333,9.8095,2.5993,13.2418,9.4757,3.7443,3.6876
64.3769,9.8095,2.6119,12.9925,10.0387,3.6183,3.6437
64.3007,9.8095,2.6114,10.9988,9.5213,3.4217,3.6136
64.2825,9.8095,2.6131,11.5071,7.5212,3.3608,3.5616
64.3122,9.8095,2.6211,13.1482,8.2939,3.3477,3.491
64.081,9.8095,2.6147,10.6804,7.935,3.3475,3.4723
64.1375,9.8095,2.6081,10.5719,8.3203,3.3469,3.4475
63.8303,9.8095,2.6113,8.0621,9.9124,3.34,3.422
63.8839,9.8095,2.6119,11.3317,10.1881,3.3146,3.3662
64.0602,9.8095,2.6129,9.397,9.7269,3.2761,3.3441
64.3352,9.8095,2.614,12.1115,9.8952,3.2528,3.355
66.335,9.8095,2.6143,10.1004,8.8487,3.2514,3.3327
69.2777,9.8095,2.6105,10.7495,9.252,3.257,3.274
66.5216,9.8095,2.613,12.3416,9.263,3.1825,3.2233
65.917,9.8095,2.6114,14.2653,9.6874,3.151,3.1646
67.319,9.8095,2.6046,11.05,9.8855,3.0395,3.1026
68.2793,9.8095,2.5951,12.4072,9.0277,2.971,2.9908
68.0462,9.7491,2.5932,12.7816,9.3838,2.887,2.9427
67.6492,9.8095,2.593,11.6453,9.7434,2.7885,2.9111
67.5541,9.8095,2.5978,14.8916,10.2186,2.7615,2.8515
67.9604,9.8095,2.5882,14.0938,8.6611,2.7611,2.8033
67.6947,9.8095,2.5691,12.6732,9.0627,2.7732,2.7646
67.4163,9.8095,2.5555,11.6453,8.4359,2.7554,2.7435
66.5166,9.9048,2.5498,13.359,8.763,2.6976,2.7139
66.3869,9.9048,2.538,12.5918,18.0963,2.6355,2.5616
68.2738,9.9048,2.5331,10.2662,5.9668,2.5889,2.3987
70.0507,9.9048,2.5355,14.3221,5.3889,2.5226,2.3825
73.2195,9.954,2.5331,11.7371,4.9255,2.4226,2.3485
75.2132,10.0,2.5267,9.8537,5.4497,2.2807,2.2308
76.4788,10.0,2.5303,13.7763,4.7876,2.2218,2.1254
76.7627,10.0,2.534,14.0527,5.2957,2.1649,2.0653
77.6204,10.0,2.5302,10.3711,5.1507,2.0668,2.0134
77.6108,10.0,2.5216,12.3748,5.7138,2.0254,1.9575
77.2925,10.0579,2.5065,12.3832,5.0349,1.9909,1.943
77.1123,10.0117,2.5097,10.1844,4.2323,1.9094,1.9664
74.4376,10.0952,2.5052,11.3977,5.011,1.8864,1.9738
72.3584,10.0146,2.4986,11.5079,5.1867,1.8889,1.957
71.7234,10.0952,2.4958,12.5459,5.3027,1.8897,1.9251
71.4984,10.0175,2.4844,12.5411,4.6916,1.8441,1.8883
72.7893,10.0287,2.4767,12.5411,5.3571,1.839,1.817
78.1875,10.0,2.4782,12.7326,5.3153,1.8423,1.8109
78.9962,10.0,2.4831,12.7838,4.3913,1.8491,1.7607
79.2058,10.072,2.4864,13.4368,4.6241,1.845,1.7501
79.2882,10.0,2.4824,14.7972,5.1814,1.7479,1.751
79.1948,10.0691,2.4793,10.187,5.7337,1.7053,1.7397
79.2475,10.0,2.485,13.4368,5.5911,1.7064,1.7175
79.1719,10.0952,2.4897,12.3451,5.8611,1.7077,1.7185
79.2231,10.0952,2.5022,14.9914,5.5494,1.7121,1.7185
79.2343,10.0634,2.5162,13.4307,5.2742,1.7125,1.7185
79.3312,10.0809,2.5226,14.4201,5.4749,1.7055,1.7086
79.2232,10.0952,2.5173,12.4566,5.6126,1.7024,1.7615
79.3537,10.0952,2.5207,10.7495,4.5134,1.7092,1.7856
79.3644,10.0952,2.5236,14.8523,4.8898,1.714,1.7859
70.087,10.0952,2.5266,14.5741,5.058,1.7178,1.7859
69.1563,10.0952,2.5227,13.4574,5.3981,1.7169,1.7859
70.3759,10.0952,2.5156,13.2234,5.4624,1.7429,1.7869
70.3224,10.0952,2.5149,12.133,4.6376,1.7999,1.8003
70.2969,10.0952,2.515,14.2539,5.0662,1.8234,1.8125
70.2602,10.0952,2.5216,14.7932,5.1222,1.8136,1.8232
70.1406,10.0952,2.5251,16.1242,4.7208,1.8061,1.8415
70.1643,10.0461,2.5212,16.1242,4.1953,1.798,1.8502
70.1211,10.0804,2.5488,10.8335,6.051,1.7959,1.8362
70.0939,9.7231,2.5869,13.4368,4.3941,1.8013,1.8319
70.0851,9.7143,2.5852,11.7004,5.4349,1.8278,1.8982
69.9531,9.7143,2.5791,12.0245,5.2199,1.8411,1.9372
70.1674,9.7143,2.5712,12.3766,5.7057,1.8451,1.9463
69.9782,9.7143,2.5872,12.3805,4.979,1.8439,1.9621
69.9436,9.7259,2.5984,14.5723,5.4541,1.8536,1.9811
69.8949,9.7488,2.5843,9.8537,5.1944,1.8738,2.0152
69.9266,9.7143,2.5752,10.2631,4.8901,1.9185,2.0455
69.9323,9.7143,2.5874,11.3452,5.4089,1.9828,2.1266
69.8352,9.7143,2.5953,10.7495,5.5409,2.0808,2.1975
69.7315,9.7143,2.5981,11.9996,5.5409,2.2301,2.2861
68.8901,9.8095,2.6006,13.4368,5.1529,2.3735,2.3702
67.5764,9.7402,2.6045,11.4804,5.5075,2.4628,2.5424
64.0336,9.7143,2.5999,13.6547,5.9249,2.5374,2.7788
61.7516,9.7143,2.5993,12.9741,5.3011,2.597,3.092
60.8989,9.7143,2.6044,8.636,5.0594,2.6928,3.3814
60.7581,9.7143,2.605,10.4219,4.7038,2.9377,3.6984
60.3736,9.7143,2.6069,8.4147,4.7248,3.4316,4.0579
60.3423,9.7143,2.6037,6.4332,5.2215,3.8938,4.2492
52.2918,9.7143,2.5951,7.7634,5.2921,4.044,4.3402
61.1283,9.7143,2.5966,10.2071,4.166,4.0919,4.3981
63.75,9.7143,2.6052,7.4922,4.5043,4.189,4.4561
64.5872,9.7143,2.6012,7.2748,4.8243,4.4695,4.542
64.2632,9.7143,2.5857,8.9579,4.5788,4.3745,4.6752
64.2869,9.7143,2.5767,11.4012,6.2924,4.1935,4.6688
64.3802,9.7143,2.5884,7.5464,5.9264,4.1737,4.7684
65.6317,9.7143,2.5928,5.5375,6.8841,4.1575,4.802
68.1503,9.7143,2.5839,7.329,6.9237,4.149,4.8037
65.7727,9.8066,2.578,9.7181,6.8451,4.1308,4.6396
66.0843,9.7605,2.5828,9.3922,7.0418,4.1026,4.2043
66.0937,9.8095,2.5863,13.4368,7.047,4.05,4.1422
64.0507,9.8095,2.5914,13.0568,5.6673,4.013,4.1463
62.1705,9.8095,2.6006,6.4604,5.3456,3.9981,4.145
62.2017,9.8095,2.587,13.5182,5.3278,3.9914,4.1492
62.1766,9.8095,2.5735,11.7537,4.6594,3.9812,4.1477
62.259,9.8095,2.5822,12.9212,5.4667,3.9755,4.1461
62.2486,9.8095,2.5912,13.8445,4.9307,3.8438,4.1477
62.1492,9.8095,2.5929,10.0435,4.9324,3.2804,4.1494
62.3291,9.8095,2.5906,15.6903,5.7453,3.2772,4.1505
61.9801,9.8095,2.5922,11.9711,4.6827,3.2762,4.1487
61.6713,9.7143,2.5918,13.1657,7.0786,3.2742,4.1509
63.3018,9.7778,2.594,12.2423,7.7843,3.2775,4.1532
64.2145,9.8095,2.5936,12.0529,7.2757,3.2735,3.9503
64.223,9.8095,2.5885,9.8537,6.3679,3.2761,3.452
64.1335,9.8095,2.5897,11.4554,7.2054,3.2754,4.0066
64.2699,9.8095,2.5876,10.0982,6.4774,3.27,4.0066
64.3901,9.8095,2.589,10.7495,7.0645,3.2561,4.0111
64.6505,9.8095,2.6012,11.4279,6.4331,3.2467,4.0091
64.9971,9.8095,2.6022,10.9935,6.9204,3.2443,4.011
65.1419,9.8095,2.6003,13.0554,6.1772,3.246,4.0112
64.9408,9.8095,2.5928,11.6453,7.8318,3.2807,4.0125
64.9971,9.8095,2.6,12.3775,7.3486,3.2748,4.0122
65.0261,9.8095,2.6028,10.7473,6.1548,3.2813,4.0169
65.0723,9.8095,2.5933,15.5783,6.875,3.2856,4.0169
66.1765,9.8095,2.576,13.6035,6.289,3.2911,4.0195
65.897,9.8095,2.577,10.7495,6.0937,3.3088,4.0195
65.5937,9.8095,2.5731,12.3805,7.0817,3.3146,4.0205
65.6221,9.8095,2.5792,9.9359,6.6548,3.3352,4.0244
65.5493,9.8095,2.5837,11.8871,6.3056,3.4693,4.0273
65.5166,9.8095,2.5812,13.4368,6.226,3.7417,4.0273
65.4375,9.8095,2.5969,9.8537,6.8234,3.8395,4.0296
65.4829,9.8095,2.6177,13.3249,6.8065,3.8574,4.0477
65.5318,9.8095,2.6146,10.316,6.1026,3.8824,4.1051
65.4532,9.8095,2.61,14.3283,7.5733,3.9815,4.2063
65.3987,9.8095,2.6117,12.0805,7.0866,3.9669,4.2522
65.4692,9.8067,2.6236,11.6453,6.4521,3.8724,4.2216
65.4844,9.7143,2.6337,12.133,7.5117,3.8169,4.1144
65.489,9.7143,2.635,10.8028,7.8454,3.8023,4.0444
65.4996,9.7143,2.6304,12.1601,6.4709,3.8051,4.0183
65.4615,9.7143,2.6165,11.7257,6.9813,3.7975,3.9225
65.4807,9.7143,2.6158,10.3733,8.3947,3.6743,3.7195
65.4625,9.7143,2.6222,12.4335,7.0905,3.6436,3.6459
65.4816,9.7143,2.6246,11.6453,6.148,3.6357,3.683
65.425,9.7143,2.6286,11.78,7.9095,3.6319,3.7045
65.4585,9.7143,2.6244,11.3487,7.3498,3.6339,3.706
65.4447,9.7143,2.6112,10.7495,7.1976,3.6664,3.7071
65.4171,9.7143,2.6077,9.5029,6.9588,3.7657,3.7321
65.4679,9.7894,2.6016,11.3163,6.6661,3.77,3.8018
65.497,9.7834,2.565,11.4856,7.4257,3.7731,3.8375
65.4612,9.9048,2.5443,11.6453,6.4235,3.7819,3.8331
65.4966,9.9048,2.5428,10.9677,6.6477,3.7796,3.8313
65.4759,9.9048,2.5422,12.3735,7.1772,3.7871,3.8264
65.5391,9.9048,2.5438,10.1074,6.5421,3.7989,3.7013
65.4546,9.9048,2.5495,10.1236,6.8575,3.8146,3.664
65.4857,9.9048,2.5476,11.4808,7.3434,3.8142,3.661
65.4219,9.9048,2.5428,9.5615,7.23,3.743,3.6611
65.4351,9.9048,2.5442,11.717,7.276,3.7063,3.6567
65.3607,9.9048,2.542,16.3718,8.2008,3.678,3.6531
65.3495,9.9048,2.5395,12.0862,7.4777,3.6696,3.6299
65.3566,9.9048,2.5376,15.0705,7.7548,3.6539,3.6004
65.4132,9.9048,2.5455,14.2495,8.7692,3.6504,3.6117
65.4483,9.9048,2.5594,18.194,8.0491,3.6305,3.7132
65.3965,9.9048,2.5581,13.6048,7.9744,3.622,3.8573
65.3877,9.9048,2.5487,13.4368,8.7899,3.6203,3.8782
